date,bdi_close
02/19/2026,2019.00
02/18/2026,2063.00
02/17/2026,2095.00
02/16/2026,2100.00
02/13/2026,2083.00
02/12/26,2095.00
02/11/26,1958.00
02/10/26,1882.00
02/09/26,1895.00
02/06/26,1923.00
02/05/26,1936.00
02/04/26,1955.00
02/03/26,2028.00
02/02/26,2124.00
01/30/2026,2148.00
01/29/2026,2002.00
01/28/2026,2016.00
01/27/2026,1999.00
01/26/2026,1780.00
01/23/2026,1762.00
01/22/2026,1761.00
01/21/2026,1803.00
01/20/2026,1729.00
01/19/2026,1650.00
01/16/2026,1567.00
01/15/2026,1532.00
01/14/2026,1566.00
01/13/2026,1608.00
01/12/26,1659.00
01/09/26,1688.00
01/08/26,1718.00
01/07/26,1776.00
01/06/26,1830.00
01/05/26,1851.00
01/02/26,1882.00
12/24/2025,1877.00
